Germany	0.8878706	0.8737096	0.8795235	0.9066275	0.8980401	0.9076989	0.8815252	0.8842541	0.8930320	0.9010494	0.8950600	0.8871492	0.9055655	0.8762699	0.8824213	0.9139644	0.8879259	0.8952259	0.8821098	0.8991691	0.8996202	0.9058655	0.8920979	0.8865519	0.9186412	0.8837444	0.8902291	0.9073203	0.8985497	0.8918144	0.8899117	0.8982877	0.8986682	0.9088426	0.9004090	0.8967879	0.9097147	0.8764910	0.8744295	0.8774409	0.8887965	0.8976981	0.8901277	0.8814899	0.9062798	0.8936466	0.9186796	0.8930303	0.9188069	0.8843444	0.8742627	0.8965757	0.8814741	0.8970566	0.8882405	0.9021963	0.9013373	0.8922240	0.9191657	0.8735051	0.9186455	0.8772157	0.8921808	0.8826280	0.8952953	0.8891442	0.8834202	0.8968139	0.8985648	0.9073888	0.9101150	0.8855702	0.9183747	0.8907127	0.8815514	0.8945680	0.8714974	0.8950715	0.8886103	0.8925404	0.8939629	0.8934066	0.9232994	0.9011996	0.9239060	0.8888641	0.8888794	0.8693894	0.8939136	0.8924684	0.8848047	0.9054679	0.9008941	0.8990122	0.9262824	0.8867752	0.9186888	0.8859278	0.8853118	0.8973798	0.8984875	0.8978633	0.9188225	0.9017243	0.9014954	0.8954511	0.9072396	0.8974217	0.8584959	0.8801417	0.8858428	0.8892193	0.8954049	0.8905510	0.8861246	0.8989600	0.8929919	0.8870912	0.8925562	0.8929704	0.8830890	0.8738392	0.8319590	0.8773690	0.8678029	0.8995972	0.8820826	0.8878180	0.8364239	0.8721625	0.8869236	0.9143642	0.8670282	0.8743788	0.8720292	0.8847883	0.9023400	0.8834693	0.8893105	0.8885674	0.8927051	0.9017817	0.9146894	0.8943720	0.8967173	0.8858799	0.8883840	0.8832709	0.8993808	0.8976074	0.8899315	0.9020318	0.9029885
Greece	0.9130209	0.9478550	0.8014128	0.8730970	0.9115338	0.9122677	0.9418733	0.9321810	0.8135527	0.8744742	0.9167932	0.9085485	0.9400486	0.9516814	0.8117596	0.8855925	0.9073612	0.9075019	0.9534227	0.9520793	0.8092980	0.9036635	0.9459819	0.8696419	0.9373091	0.9439596	0.8193002	0.8868484	0.9239443	0.8806135	0.9412189	0.9394041	0.8295649	0.9307516	0.9313437	0.9137013	0.9306939	0.9227514	0.8137456	0.8807553	0.9249388	0.8776363	0.9410959	0.8997280	0.8391288	0.8987726	0.9234149	0.8921290	0.9596503	0.9116646	0.8547122	0.8759973	0.9146856	0.8747597	0.9555933	0.9115050	0.8406751	0.8879062	0.9373402	0.8649808	0.9264869	0.9077017	0.8392543	0.8777589	0.9264205	0.8795447	0.9524495	0.9165109	0.8375726	0.8988551	0.9230206	0.8847279	0.9525926	0.9033198	0.8509556	0.8700654	0.9114958	0.8666420	0.9577359	0.9044862	0.8311789	0.8729739	0.9503168	0.8983858	0.9564189	0.8982874	0.8403421	0.8682339	0.9368389	0.8863834	0.9486429	0.9183291	0.8282407	0.8978558	0.9216085	0.8807834	0.9552036	0.9144971	0.8420674	0.9170893	0.9264815	0.9009008	0.9492273	0.9227951	0.8320062	0.8911360	0.9281349	0.8890185	0.9440826	0.8936853	0.8616574	0.8689533	0.9150738	0.8695967	0.9478764	0.9076006	0.8205144	0.8500507	0.8816194	0.8693001	0.9092014	0.8630168	0.8040010	0.8258253	0.8767655	0.8445608	0.9589936	0.9108134	0.7963142	0.9351990	0.8963180	0.9179719	0.9168833	0.8923172	0.8571098	0.8781094	0.8876797	0.8693420	0.9361068	0.9011993	0.8397374	0.8827145	0.9135157	0.9018157	0.9300931	0.8977128	0.8494880	0.8856634	0.9111943	0.8849022	0.9255163	0.8909666	0.8420384
Hungary	0.7669357	0.8559300	0.8626487	0.8404232	0.8531368	0.8462609	0.8797154	0.8808610	0.8713223	0.8733862	0.8892914	0.8733868	0.8615881	0.8893719	0.8636291	0.8710157	0.8778279	0.8748132	0.8995648	0.9028216	0.8774364	0.8975458	0.8992433	0.8987672	0.8627947	0.8905270	0.8849847	0.8941959	0.9006080	0.8852372	0.8908234	0.9042454	0.8999225	0.8995740	0.9011329	0.8938212	0.8938683	0.8718496	0.8634573	0.8799672	0.8590068	0.8898233	0.8837231	0.9128597	0.9111744	0.8834870	0.8962883	0.9065459	0.8920475	0.8983014	0.8889502	0.8712075	0.8808012	0.8757516	0.9002428	0.9078641	0.8882616	0.8676228	0.8829765	0.8791157	0.8788457	0.8888315	0.8975840	0.8796132	0.8785659	0.8990039	0.8850646	0.8965807	0.8849343	0.8818549	0.8857042	0.8898289	0.8893630	0.8844867	0.8942188	0.8734400	0.8615524	0.8709303	0.8794751	0.8925192	0.8852915	0.8779699	0.9083560	0.9065888	0.8823172	0.8795829	0.8637848	0.8670233	0.8763828	0.9001779	0.8863532	0.8932994	0.8861023	0.8701396	0.8843639	0.8875979	0.8513083	0.8858846	0.8466008	0.8935121	0.8736010	0.8639291	0.8386507	0.8794817	0.8981397	0.8752433	0.8967464	0.8740138	0.8645380	0.8721330	0.8699162	0.8648228	0.8572783	0.8624975	0.8687394	0.8845068	0.8739493	0.8497832	0.8586282	0.8795969	0.8362876	0.8368906	0.8359999	0.8282083	0.8243518	0.8350017	0.8024661	0.8101139	0.7287867	0.8023145	0.8279598	0.8075310	0.8027477	0.8559350	0.8375313	0.8689988	0.9056905	0.8823554	0.8670396	0.8617948	0.8761086	0.8954619	0.8946203	0.9066387	0.8614312	0.8727671	0.8712984	0.8705460	0.8954754	0.8899543	0.8694437	0.8936638	0.8998376
Iceland	0.8774220	0.8490794	0.8585769	0.8723423	0.8961039	0.8662222	0.8862579	0.8853929	0.8541343	0.8657469	0.8836624	0.8810186	0.8872793	0.8263261	0.8778996	0.8658598	0.8634094	0.8787148	0.8924423	0.8802294	0.8751617	0.8975296	0.8826145	0.8678763	0.9149583	0.8726673	0.8895636	0.8900309	0.8955356	0.8866549	0.9014392	0.8921872	0.9033569	0.8956457	0.9145701	0.8862664	0.9189815	0.8772286	0.8631113	0.8905493	0.8842944	0.8897815	0.8909498	0.8627409	0.9065254	0.8958446	0.9098016	0.8844459	0.9175628	0.8747604	0.8796409	0.8921226	0.8865193	0.8842901	0.8913358	0.8739349	0.8785149	0.8773110	0.8834465	0.8889695	0.8817183	0.8157413	0.8425238	0.8409255	0.8427078	0.8302026	0.8587513	0.8612693	0.8733413	0.8747109	0.8866109	0.8698786	0.8967157	0.8713419	0.8643822	0.8863085	0.8863760	0.8531403	0.8783959	0.8877131	0.8561782	0.8328953	0.8714613	0.8268496	0.8839239	0.8813225	0.8571061	0.8725872	0.8853694	0.8725200	0.8655469	0.8839327	0.8784903	0.8707679	0.8777465	0.8817741	0.9184690	0.8590330	0.8378502	0.8667498	0.8405394	0.8540569	0.8821361	0.8681498	0.8677026	0.8769943	0.8839887	0.8751461	0.8962779	0.8660069	0.8641663	0.8616640	0.8652322	0.8868871	0.8827711	0.8728322	0.8779518	0.8767479	0.8685147	0.8771933	0.8715123	0.8519517	0.8512474	0.8434230	0.8611701	0.8427624	0.8556203	0.8813344	0.8782510	0.8677319	0.8713273	0.8655501	0.8587887	0.8440362	0.8687609	0.8540991	0.8766119	0.8553348	0.8802698	0.8794630	0.8745524	0.8731865	0.8665190	0.8854204	0.8949052	0.8532594	0.8710414	0.8805005	0.8795245	0.8844126	0.8854886	0.8893468	0.8985576
Ireland	0.9052965	0.8644807	0.8652204	0.8949776	0.8957133	0.9032359	0.8955840	0.8751950	0.8967809	0.9030875	0.9078385	0.8945926	0.8977327	0.8696898	0.8788884	0.8965418	0.9036995	0.8978563	0.8956007	0.8997459	0.9016061	0.9014015	0.9032625	0.9013989	0.9161204	0.8781347	0.8784610	0.8974400	0.8941713	0.8960472	0.9058735	0.8892384	0.9039713	0.9103340	0.9072312	0.9077040	0.8995702	0.8785601	0.8673917	0.8926577	0.8801608	0.8884557	0.9033464	0.8689340	0.9103715	0.8979009	0.9047632	0.8914637	0.9226404	0.8809219	0.8819355	0.8893366	0.8740581	0.8798039	0.9087519	0.9015803	0.9152735	0.9083280	0.8933681	0.8955267	0.9122942	0.8755633	0.8806069	0.8776357	0.8985778	0.8939704	0.8929765	0.8820758	0.9220866	0.9028696	0.8989339	0.9034022	0.9197900	0.8697287	0.8879015	0.9036167	0.8738199	0.8985640	0.8888028	0.8827864	0.9105924	0.9031255	0.9155638	0.9043161	0.9163191	0.8718030	0.8762628	0.8885079	0.9040361	0.8920648	0.9034084	0.8825593	0.9073778	0.9093059	0.9042723	0.8978074	0.9179130	0.8742028	0.8821076	0.9121118	0.9138423	0.8880107	0.8960436	0.9047186	0.9104588	0.9163646	0.8922626	0.8916004	0.8929847	0.8883551	0.8707588	0.8752882	0.8928120	0.8925658	0.8901856	0.8772243	0.8884712	0.8792871	0.8750254	0.8822844	0.9121879	0.8653157	0.8322514	0.8666139	0.8631412	0.8536586	0.8789241	0.8927690	0.8918040	0.8403879	0.8788737	0.9047426	0.9246010	0.8397228	0.8616003	0.8806471	0.8824087	0.8659096	0.8884535	0.8790960	0.8964780	0.8900682	0.9228301	0.8785875	0.9434219	0.8661545	0.8856412	0.8920768	0.8837124	0.8852889	0.8944513	0.8942879	0.9314566
Israel	0.8441098	0.8902574	0.8801047	0.8708989	0.8979289	0.9014051	0.8862230	0.8571745	0.8951632	0.9009548	0.9069422	0.8883261	0.9015565	0.8957635	0.8786551	0.8837535	0.8815887	0.8671264	0.8853359	0.8860336	0.8910695	0.8893573	0.9107286	0.8930290	0.9202872	0.9035435	0.8920997	0.8980139	0.8953853	0.8869582	0.8946389	0.8834782	0.9081760	0.8722204	0.8975981	0.8862173	0.9209271	0.9110363	0.8806283	0.8765974	0.8904340	0.8836360	0.8901059	0.8844743	0.9044385	0.8933234	0.9070554	0.9001904	0.9166395	0.9090266	0.9010628	0.8838682	0.8827373	0.8870718	0.8784863	0.9066785	0.9050223	0.8911476	0.9064569	0.8964829	0.9042777	0.8870441	0.8860375	0.8881267	0.8834220	0.9208820	0.8828718	0.8846455	0.8837903	0.8864638	0.9059915	0.8934150	0.9114008	0.8822040	0.8796991	0.8824933	0.8689280	0.8920014	0.8982615	0.8766497	0.8889785	0.8795977	0.9009299	0.9028699	0.8985742	0.8943986	0.8812962	0.8849630	0.8717421	0.9141814	0.8973401	0.8869770	0.8957538	0.8691022	0.9007913	0.8951831	0.9091657	0.8936273	0.8403867	0.8872183	0.9067734	0.8955667	0.8912134	0.8978324	0.8880117	0.8857938	0.9021953	0.8971577	0.8763819	0.8844685	0.8731730	0.8837327	0.8822927	0.8911797	0.8811878	0.8885042	0.8875228	0.8824197	0.8828377	0.8701484	0.8725275	0.8659457	0.8662884	0.8676247	0.8637913	0.8662417	0.8347941	0.8768814	0.8802516	0.8733672	0.8878312	0.8628208	0.8687246	0.8476071	0.8703373	0.8590415	0.8847583	0.8672044	0.8747211	0.8657012	0.8974458	0.8409999	0.8709550	0.8873346	0.8760344	0.8737008	0.8626167	0.8612607	0.8861130	0.8899342	0.8576462	0.8451751	0.8853904
Italy	0.8671618	0.8850003	0.8836576	0.8851340	0.8988982	0.8953787	0.8933930	0.8853153	0.8974295	0.9013803	0.9054478	0.8918797	0.8866850	0.8938081	0.8929998	0.8995196	0.9009112	0.8893678	0.8955658	0.8869489	0.9096444	0.9065143	0.9091092	0.8934496	0.8941123	0.9030590	0.8972002	0.8953137	0.8997354	0.8987830	0.9030979	0.8929377	0.9121299	0.8972757	0.9069938	0.8970858	0.8936294	0.8887035	0.8900291	0.8890565	0.8934929	0.8921928	0.9006569	0.8780220	0.9123516	0.8886113	0.9091986	0.8943743	0.9041097	0.9022649	0.8919619	0.9036092	0.8889862	0.8969853	0.8953675	0.8930599	0.9083259	0.9024120	0.9007526	0.8844059	0.8893657	0.8845629	0.8994957	0.8835220	0.9023880	0.9029926	0.8939335	0.8906587	0.9121361	0.9081623	0.9043856	0.8885961	0.8891862	0.9008270	0.8915971	0.8975147	0.8890393	0.8934086	0.8919971	0.8827966	0.9163870	0.8994295	0.9079605	0.9048465	0.8963183	0.8987162	0.8926222	0.8955911	0.9011747	0.8987904	0.9008066	0.8870608	0.9201846	0.9053028	0.9084820	0.8964264	0.8972406	0.9005355	0.8916753	0.8982192	0.9054500	0.8982797	0.8996643	0.8919513	0.9240015	0.8958594	0.9043249	0.8948858	0.8771917	0.8972204	0.8928945	0.8858264	0.9020790	0.8967643	0.8866407	0.8898960	0.9091344	0.8805192	0.8805138	0.8851247	0.8453662	0.8688189	0.8661792	0.9017884	0.8716735	0.8599367	0.8837549	0.8724097	0.8897612	0.7755019	0.8764904	0.8912961	0.8973929	0.8953809	0.9122328	0.8855593	0.8883411	0.8925688	0.8980483	0.8892457	0.8958408	0.9074302	0.9167024	0.8919525	0.8916531	0.8981419	0.9025465	0.8981044	0.8935875	0.8978928	0.8878795	0.8934359	0.9082165
Japan	0.8505972	0.8374437	0.8651216	0.8801176	0.8783852	0.8941398	0.8874974	0.8823966	0.8865278	0.8775538	0.8742297	0.8599259	0.8620037	0.8941109	0.8727089	0.8507307	0.8719314	0.8656190	0.8817304	0.8769041	0.8817992	0.8881856	0.8766487	0.8830879	0.8861800	0.8949516	0.8827854	0.8209847	0.8841190	0.9027931	0.8946667	0.8835613	0.8745777	0.8942330	0.8894674	0.8879876	0.8858631	0.9007690	0.8892698	0.8820276	0.8767069	0.9054192	0.8991038	0.8646596	0.8907888	0.8949869	0.9117087	0.8836492	0.8910433	0.8579743	0.8905532	0.8706426	0.8849500	0.8527735	0.8658890	0.8890041	0.8785791	0.8705481	0.8497151	0.8922218	0.8946175	0.8971853	0.8828003	0.8705746	0.8863645	0.8929567	0.9002296	0.8856262	0.8724132	0.8957138	0.8829062	0.8843513	0.8886669	0.8768582	0.9028593	0.8962286	0.8832998	0.8925872	0.8903401	0.8689327	0.8821296	0.8775218	0.9045051	0.8917702	0.8875439	0.8934867	0.8916717	0.8863715	0.8808620	0.9053913	0.8990145	0.8783917	0.8820059	0.8695080	0.8932068	0.8901165	0.8859996	0.8957801	0.8718211	0.8917315	0.8952279	0.8918836	0.8906554	0.8913280	0.8968131	0.8978508	0.9004839	0.9052750	0.8789185	0.8948369	0.8900058	0.9196570	0.8843834	0.8951848	0.8847361	0.8966062	0.8811291	0.8840584	0.8881042	0.8903264	0.8880535	0.8830393	0.8424782	0.8701624	0.8773039	0.8830266	0.8713248	0.8732179	0.8750446	0.8667980	0.8732800	0.8731859	0.8682672	0.9080742	0.8660386	0.8654643	0.8881014	0.8812261	0.8706179	0.8877946	0.8881130	0.8708667	0.9024932	0.8857920	0.8849908	0.8931654	0.8823403	0.8738896	0.8795579	0.8870731	0.8606457	0.8734739	0.8889178
Korea	0.8598057	0.8875270	0.8914196	0.8968804	0.8802102	0.8936751	0.9055989	0.8830105	0.8759515	0.8973264	0.9094187	0.8859082	0.8653045	0.8806044	0.8885190	0.8920394	0.8880768	0.8890851	0.8831692	0.8832902	0.8907705	0.9073628	0.8943667	0.8954229	0.8686844	0.8839975	0.8907476	0.8860632	0.8923884	0.9039345	0.8842339	0.8798123	0.8937483	0.8998811	0.8929562	0.8816876	0.8574819	0.8930588	0.8908610	0.8896211	0.8804943	0.8932558	0.8714459	0.8834236	0.8995276	0.8765380	0.8950478	0.8799044	0.8848689	0.8592623	0.8797739	0.8852297	0.8883997	0.8886982	0.8853983	0.8781269	0.8663626	0.8830277	0.9003911	0.8790750	0.8524995	0.8817272	0.8829726	0.8927811	0.8890712	0.8966168	0.8808419	0.8709556	0.8898357	0.8903505	0.9067931	0.8820363	0.8678851	0.8639620	0.8935723	0.8871255	0.8943031	0.8838007	0.8976416	0.8620438	0.8684007	0.8998287	0.9204862	0.9052979	0.8990682	0.8869625	0.9040058	0.8762197	0.8889452	0.8931200	0.9073520	0.8840332	0.8806414	0.8810973	0.9116713	0.8749715	0.8770511	0.8849734	0.8910052	0.9090008	0.8918341	0.8839594	0.8957168	0.8790753	0.8670062	0.9061083	0.8978007	0.8798644	0.8640853	0.8745174	0.8863197	0.8934896	0.8883361	0.8975949	0.8850308	0.8687947	0.8769091	0.8854824	0.8826122	0.8901094	0.8705400	0.8822572	0.8675181	0.8730631	0.8714357	0.8609533	0.8816111	0.8931975	0.8840106	0.8829031	0.8748704	0.8746980	0.8672851	0.8658553	0.8893595	0.8823316	0.8712032	0.8843002	0.8858934	0.8601959	0.8782179	0.8861722	0.9061541	0.8970903	0.8810612	0.8823821	0.8878324	0.8889889	0.8926073	0.9048633	0.8897813	0.8750763	0.8910303
Latvia	0.8688075	0.8972770	0.8818632	0.8813889	0.9046977	0.9044019	0.9140382	0.9090263	0.8868592	0.9029630	0.9055031	0.9001552	0.9035762	0.9045441	0.8853477	0.8991426	0.9004610	0.8918959	0.9126284	0.9277672	0.8926560	0.8911794	0.9155781	0.9005936	0.8779242	0.9026190	0.8897370	0.8859355	0.8998884	0.8923774	0.9151950	0.9222689	0.8853776	0.8992025	0.9066605	0.9118552	0.8926766	0.8894401	0.8684873	0.8756501	0.8818339	0.9079709	0.9304902	0.9049918	0.9063050	0.8890308	0.9010906	0.9070123	0.9124469	0.8941035	0.8768099	0.8897596	0.8809282	0.9026352	0.9118695	0.9233123	0.8864215	0.8759934	0.8940741	0.8774146	0.8971280	0.8857393	0.8713001	0.8860700	0.8988465	0.8941324	0.9222128	0.9097357	0.8942529	0.8800096	0.8949522	0.9027728	0.9018331	0.8953034	0.8600564	0.8930391	0.8891611	0.8790217	0.9286171	0.8990578	0.8788042	0.8790148	0.9071675	0.9118798	0.8839257	0.9017361	0.8638936	0.8748442	0.8948975	0.8909203	0.9335588	0.8941379	0.8995001	0.8897401	0.9118289	0.9096132	0.8887398	0.8927095	0.8763752	0.9162291	0.9147072	0.8951151	0.8897161	0.9197396	0.8998062	0.9028996	0.9091727	0.9022954	0.8876077	0.8874727	0.8766714	0.8730092	0.8851712	0.8926247	0.8896779	0.8907257	0.8676062	0.8633064	0.8640914	0.8890365	0.9031197	0.8377690	0.7720876	0.8181435	0.7562523	0.8132648	0.8233481	0.8877332	0.8471528	0.8726657	0.8589385	0.9078044	0.8845609	0.8826503	0.8745291	0.8884742	0.8567467	0.9410463	0.8744891	0.9181199	0.9140795	0.9142468	0.9018538	0.9262937	0.8751341	0.8991950	0.8599207	0.8857371	0.8944572	0.9037557	0.8986936	0.9160080	0.8933758
Lithuania	0.8687178	0.8890151	0.8686516	0.8824160	0.8986282	0.9033368	0.8959943	0.8936873	0.8775952	0.9075947	0.9077264	0.9043722	0.8906274	0.9015721	0.8917024	0.8914939	0.8947907	0.9062519	0.9230681	0.8989331	0.8782770	0.9064545	0.9045728	0.9064333	0.9010101	0.9017867	0.8886071	0.8911150	0.9000132	0.9017391	0.9196047	0.9041718	0.8870093	0.8950203	0.8982634	0.9089215	0.9357481	0.9081093	0.8692601	0.8715605	0.8830815	0.9017700	0.9132786	0.9123638	0.8807888	0.8823700	0.8911303	0.9059155	0.9040057	0.9060195	0.8668533	0.8830266	0.8999009	0.8982847	0.9236194	0.9161655	0.8805260	0.8837678	0.8885480	0.8835365	0.8936518	0.8878565	0.8623183	0.8678174	0.9046826	0.8903797	0.9106418	0.9036512	0.8683283	0.8970254	0.8895620	0.9038504	0.8907962	0.9079793	0.8904106	0.8785614	0.8867599	0.9004451	0.9184840	0.9087909	0.8545990	0.8800736	0.9072041	0.9207990	0.8933216	0.8994287	0.8703583	0.8762702	0.8943230	0.9085911	0.9128808	0.9136854	0.8699737	0.8995141	0.9036565	0.8908614	0.8868730	0.8988714	0.8866437	0.8969401	0.9171084	0.8843175	0.9076025	0.9091482	0.8863809	0.8992020	0.9035894	0.9019595	0.8850471	0.8942128	0.8688236	0.8710825	0.8833550	0.8838883	0.8781339	0.8898143	0.8550359	0.8453917	0.8676718	0.8595543	0.8267725	0.8307532	0.8069506	0.8301841	0.8165886	0.8170541	0.8566369	0.8673919	0.8005372	0.8588995	0.8846453	0.8842260	0.8778090	0.8783627	0.8823146	0.8986542	0.9047938	0.8994699	0.9074794	0.9055554	0.8848692	0.8894609	0.9139394	0.9172922	0.8945275	0.8781710	0.9078158	0.9000682	0.8921530	0.8966716	0.9040767	0.9125438	0.8916061
Luxembourg	0.9162164	0.8425851	0.8906614	0.8915118	0.9053578	0.9052115	0.9301628	0.8483177	0.8860005	0.8983382	0.9038194	0.9084737	0.9267661	0.8346476	0.9011526	0.8985657	0.9100730	0.8909487	0.9389540	0.8525261	0.8963866	0.9086763	0.9020978	0.8995294	0.9324278	0.8602102	0.9025443	0.9020373	0.8992811	0.8976281	0.9353435	0.8656891	0.9047198	0.9097684	0.9100883	0.9210035	0.9132171	0.8448195	0.8931154	0.8977125	0.8860046	0.8949272	0.9350545	0.8621376	0.9074453	0.9051182	0.8980438	0.9106006	0.9396357	0.8546269	0.9003136	0.8996759	0.8905683	0.8940507	0.9391326	0.8625371	0.9013121	0.9025232	0.8975026	0.8931553	0.9232733	0.8546412	0.9015731	0.8914873	0.8975775	0.9001284	0.9234092	0.8616451	0.9085788	0.8992869	0.9101542	0.9012812	0.9301800	0.8596360	0.9000323	0.8955643	0.8895443	0.8968404	0.9255571	0.8543627	0.8949005	0.8985562	0.9040661	0.9137351	0.9309617	0.8513629	0.8977617	0.8971753	0.8938038	0.9056021	0.9249778	0.8628128	0.9079080	0.9035917	0.9019439	0.8989507	0.9236798	0.8579926	0.9210625	0.9048938	0.9065690	0.8865308	0.9153753	0.8755396	0.9053361	0.9044367	0.9100151	0.8935628	0.8796604	0.9252540	0.8553145	0.9003187	0.8937364	0.8966312	0.9166085	0.8706299	0.8985481	0.8733218	0.8798093	0.9052583	0.8981929	0.8266174	0.8688381	0.8742811	0.8976939	0.8766148	0.9336685	0.8694135	0.8926674	0.8712463	0.9060785	0.9223958	0.9153989	0.8454498	0.8914177	0.8712295	0.8997296	0.8883011	0.9168895	0.8530745	0.9007300	0.9029100	0.9135490	0.9068112	0.9186852	0.8538098	0.8965023	0.8949706	0.8948231	0.9042711	0.9249692	0.8613614	0.9157842
Mexico	0.7415110	0.8777642	0.8774843	0.8756534	0.8374135	0.8350389	0.8596447	0.8750344	0.8604667	0.8643227	0.8576453	0.8730541	0.8712531	0.8765616	0.8272372	0.8805015	0.8581657	0.8530718	0.8594937	0.8344070	0.8460728	0.8609794	0.8517587	0.8636633	0.8423662	0.8862743	0.8765580	0.9027319	0.8964501	0.8813916	0.8838503	0.8733866	0.8678548	0.8683699	0.8582093	0.8338828	0.8842121	0.8790016	0.8569903	0.8790257	0.9010467	0.8791765	0.8626336	0.8428448	0.8675353	0.8696913	0.8675319	0.8485589	0.8330695	0.8374091	0.8746322	0.8894849	0.8709912	0.8733112	0.8662660	0.8631201	0.8240231	0.8421973	0.7972351	0.8705992	0.8049940	0.8506426	0.8412787	0.8816000	0.8836127	0.8651662	0.8591680	0.8743081	0.8782666	0.8407577	0.8445389	0.8344051	0.8496193	0.8810566	0.8693311	0.8805232	0.8763077	0.8504502	0.8387060	0.8608865	0.8611998	0.8418609	0.8567240	0.8525941	0.8775947	0.8943890	0.8705304	0.8855668	0.8985096	0.8727111	0.8833727	0.8825080	0.8732787	0.8620665	0.8607317	0.8606720	0.8776962	0.8500198	0.7228042	0.9055106	0.8213500	0.8412451	0.8647729	0.8711937	0.8523031	0.8612660	0.8659884	0.8758618	0.8539401	0.8512413	0.8447473	0.8792438	0.8843163	0.8571029	0.8752703	0.8782171	0.8698467	0.8578800	0.8212088	0.8642076	0.8703151	0.8639081	0.8245593	0.8696106	0.8690530	0.8423142	0.8644371	0.8518143	0.8709846	0.8733043	0.8734080	0.8684574	0.8586016	0.8439550	0.8421622	0.8886976	0.8835194	0.8728418	0.8679683	0.8512553	0.8603580	0.8558504	0.8524593	0.8547001	0.8578902	0.8931375	0.8680130	0.8445763	0.8879984	0.8321326	0.8262565	0.8385178	0.8601951
Netherlands	0.8964932	0.8711455	0.8609680	0.8868478	0.9020893	0.9170690	0.8728180	0.8936266	0.8826972	0.8812418	0.9118410	0.9014339	0.8908465	0.8697183	0.8622956	0.8956071	0.9003340	0.9110927	0.8698551	0.9037338	0.8983659	0.9091588	0.9155902	0.8977448	0.9080798	0.8856934	0.8722009	0.8862915	0.9076426	0.9101629	0.8721133	0.9013770	0.9000585	0.9038752	0.9194547	0.9038500	0.9122634	0.8821457	0.8564371	0.8739498	0.8888593	0.9109747	0.8718476	0.8939188	0.9064730	0.8975158	0.9145743	0.8981523	0.9303668	0.8757163	0.8637974	0.8966327	0.8922180	0.9115227	0.8851710	0.8954624	0.9118044	0.8907552	0.9073471	0.8907995	0.9117007	0.8732272	0.8874370	0.8791009	0.9059438	0.9085486	0.8727108	0.8952315	0.9094935	0.8964528	0.9035079	0.9030116	0.9046182	0.8846054	0.8962556	0.8803916	0.8878191	0.9095524	0.8627061	0.8929739	0.9147926	0.8884272	0.9095274	0.9045943	0.8964646	0.8722179	0.8893185	0.8795154	0.9048279	0.9048907	0.8671008	0.8851941	0.9212628	0.8878329	0.9149387	0.9005284	0.9261205	0.8759044	0.8883015	0.8857571	0.9032846	0.8913295	0.8565470	0.9191102	0.9088285	0.8836997	0.9273111	0.8940880	0.9066475	0.8715745	0.8926748	0.8838666	0.8988676	0.8937223	0.8857256	0.8876684	0.9000039	0.8606874	0.8691320	0.8759822	0.8844112	0.8778608	0.7708777	0.8895879	0.9199404	0.9000817	0.8245797	0.8324045	0.8167029	0.8607364	0.9895925	0.8835620	0.9451659	0.8672134	0.8917966	0.8641616	0.8933848	0.9049300	0.8639606	0.8854937	0.9151701	0.8863088	0.9348244	0.8970025	0.8851368	0.8790646	0.8862706	0.8790001	0.8952305	0.8947330	0.8514531	0.8895816	0.9189606
Norway	0.8442605	0.8340945	0.8796595	0.8924499	0.8955390	0.9070443	0.9089355	0.8986380	0.8581838	0.8771869	0.8924136	0.8862019	0.8999627	0.8595764	0.8731116	0.8619864	0.8855337	0.8596301	0.8694785	0.8707296	0.8602693	0.8875261	0.8701159	0.8959523	0.8922408	0.8591782	0.8842865	0.8841737	0.8918437	0.8771271	0.8698674	0.8883769	0.8679075	0.8683171	0.8797296	0.8537268	0.8831125	0.8789500	0.8626306	0.8569592	0.8704175	0.8812817	0.8851484	0.8908249	0.8495687	0.8620127	0.8868508	0.8926337	0.8590378	0.8760482	0.8821741	0.8724794	0.8822091	0.8690280	0.8660924	0.8987109	0.8709174	0.8803679	0.8862137	0.8993240	0.8908104	0.8842497	0.8700757	0.8845052	0.8816143	0.8849973	0.8644963	0.9165750	0.8746942	0.8841895	0.8761076	0.8930933	0.8855987	0.8567860	0.8807337	0.8817898	0.8937714	0.8715394	0.8692004	0.9018808	0.8633620	0.8990294	0.8659125	0.8744000	0.9057523	0.8660780	0.8832645	0.8831641	0.9046031	0.8886834	0.8696211	0.9213443	0.8816846	0.8756055	0.8894173	0.8869461	0.8807590	0.8923860	0.7851086	0.8657503	0.8672948	0.8697267	0.8664169	0.8967575	0.8461196	0.8772697	0.8972529	0.8760645	0.8564590	0.8685715	0.8970107	0.8786764	0.8875196	0.8748119	0.8515142	0.8862626	0.8543017	0.8895433	0.8475743	0.8591068	0.9208878	0.8526229	0.8570211	0.8376397	0.8661535	0.8417183	0.8301828	0.8895259	0.8184385	0.8708186	0.8942271	0.8845168	0.8823176	0.8784915	0.8567949	0.8410461	0.8683827	0.8578246	0.8505606	0.8990205	0.8966557	0.8448599	0.8718853	0.8553150	0.8926852	0.8876163	0.8808171	0.8638308	0.8856085	0.8853075	0.8541457	0.9125449	0.8800114
